chr	stt	end	count.ctrl	count.treatment	rpm.ctrl	rpm.treatment	log2fc	p.val	adj.pval
4	240054000	240054200	9	0	92.8945955988605	0	-Inf	0.00119556845357888	0.0690611529086705
4	240595200	240595400	6	0	61.9297303992403	0	-Inf	0.0112651645945876	0.25889953786636
4	240661000	240661200	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
4	240762200	240762600	38	62	392.221625861855	575.459439391127	0.553045161838101	0.070983947821173	0.537366090463977
4	241293000	241293400	25	10	258.040543330168	92.8160386114721	-1.47515172999255	0.00594679461132467	0.189892730764643
4	241626600	241626800	7	0	72.2513521324471	0	-Inf	0.00533358069961812	0.175181509661257
5	1741400	1741600	20	1	206.432434664134	9.28160386114721	-4.47515172999255	5.10342376926387e-06	0.00102627421798102
5	2307200	2307400	8	2	82.5729738656538	18.5632077222944	-2.15322363510519	0.054727962787161	0.510082589032899
5	2362600	2363000	2	9	20.6432434664134	83.5344347503249	2.01670136633712	0.0695119633682672	0.53372549328035
5	3055400	3055600	1	9	10.3216217332067	83.5344347503249	3.01670136633712	0.0232226927859875	0.352867126439598
5	3979400	3980000	42	28	433.508112794682	259.884908112122	-0.738186135826345	0.0412025504725694	0.465458950607589
5	4500600	4501000	2	9	20.6432434664134	83.5344347503249	2.01670136633712	0.0695119633682672	0.53372549328035
5	4874600	4875000	8	2	82.5729738656538	18.5632077222944	-2.15322363510519	0.054727962787161	0.510082589032899
5	5007000	5009000	45	16	464.472977994302	148.505661778355	-1.64507673143486	4.81044698065179e-05	0.00671554300803058
5	5016800	5017600	8	19	82.5729738656538	176.350473361797	1.0947038783384	0.0819576740080935	0.588868153698305
5	5025400	5025600	11	3	113.537839065274	27.8448115834416	-2.02769275302133	0.0288833732922283	0.397820219103216
5	5202600	5202800	11	4	113.537839065274	37.1264154445888	-1.61265525374249	0.0670426128523466	0.525514531926607
5	5249200	5249600	1	14	10.3216217332067	129.942454056061	3.65413128695242	0.00119789946733604	0.0690611529086705
5	5255600	5256000	1	7	10.3216217332067	64.9712270280304	2.65413128695242	0.0733899816895806	0.537366090463977
5	5388000	5388400	121	46	1248.91622971801	426.953777612771	-1.54852491632277	5.34050846289952e-11	2.57748197015139e-08
5	5804400	5804600	1	7	10.3216217332067	64.9712270280304	2.65413128695242	0.0733899816895806	0.537366090463977
5	6340800	6341000	8	2	82.5729738656538	18.5632077222944	-2.15322363510519	0.054727962787161	0.510082589032899
5	6387000	6387200	1	7	10.3216217332067	64.9712270280304	2.65413128695242	0.0733899816895806	0.537366090463977
5	6573400	6573600	13	5	134.181082531687	46.408019305736	-1.53173525835892	0.0558802574533958	0.510082589032899
5	7119800	7120000	0	7	0	64.9712270280304	Inf	0.0165512524496933	0.32119397277236
5	7137800	7138000	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
5	7990800	7991000	1	8	10.3216217332067	74.2528308891776	2.84677636489481	0.0414409640926658	0.465458950607589
5	7991400	7991600	0	7	0	64.9712270280304	Inf	0.0165512524496933	0.32119397277236
5	10327800	10328000	6	1	61.9297303992403	9.28160386114721	-2.73818613582635	0.0580723397144799	0.510082589032899
5	10331200	10331400	13	3	134.181082531687	27.8448115834416	-2.26870085252512	0.00989877016444397	0.25889953786636
5	10346000	10346200	6	0	61.9297303992403	0	-Inf	0.0112651645945876	0.25889953786636
5	10523000	10523200	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
5	10912600	10912800	7	0	72.2513521324471	0	-Inf	0.00533358069961812	0.175181509661257
5	10978600	10979000	9	0	92.8945955988605	0	-Inf	0.00119556845357888	0.0690611529086705
5	11004800	11005000	2	11	20.6432434664134	102.097642472619	2.30620798353211	0.0248316210373054	0.358509181677062
5	11450400	11450600	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
5	11807600	11807800	7	1	72.2513521324471	9.28160386114721	-2.96057855716279	0.0308983838327344	0.397820219103216
5	11828200	11828400	15	3	154.824325998101	27.8448115834416	-2.47515172999255	0.00326700705699495	0.136545695801005
5	11938600	11939000	7	0	72.2513521324471	0	-Inf	0.00533358069961812	0.175181509661257
5	12580000	12580600	32	17	330.291895462615	157.787265639502	-1.06576079385485	0.0143578321821325	0.313754852807998
5	12939200	12939600	22	0	227.075678130548	0	-Inf	7.17720797466643e-08	2.47423259404215e-05
5	14084200	14085400	71	116	732.835143057677	1076.66604789308	0.555010240517701	0.0103002690021536	0.25889953786636
5	15815200	15815400	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
5	17142400	17142800	13	6	134.181082531687	55.6896231668832	-1.26870085252512	0.070485052891862	0.536396989393547
5	17363200	17363400	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
5	19482000	19482200	3	36	30.9648651996202	334.137739001299	3.43173886561597	1.29372266155004e-07	4.37071263978065e-05
5	19695800	19696000	11	0	113.537839065274	0	-Inf	0.000267991229802195	0.0251494880767704
5	22045000	22045200	11	1	113.537839065274	9.28160386114721	-3.61265525374249	0.00227408139403539	0.111667973569901
5	22315200	22315400	6	0	61.9297303992403	0	-Inf	0.0112651645945876	0.25889953786636
5	22433000	22433200	6	0	61.9297303992403	0	-Inf	0.0112651645945876	0.25889953786636
5	22781800	22782000	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
5	23489400	23489600	31	66	319.970273729408	612.585854835716	0.936974173866389	0.00298248598613168	0.128849496874006
5	23712600	23713000	0	6	0	55.6896231668832	Inf	0.0325707650378729	0.397820219103216
5	23744400	23744600	0	9	0	83.5344347503249	Inf	0.00430524272362563	0.170314192242351
5	23858600	23859000	43	128	443.829734527889	1188.04529422684	1.42051161019271	3.24416457709316e-09	1.33659580576238e-06
5	25816800	25817000	6	0	61.9297303992403	0	-Inf	0.0112651645945876	0.25889953786636
5	27661200	27661400	52	40	536.724330126749	371.264154445888	-0.531735258358919	0.0942352319901168	0.629516548985582
5	28227800	28228200	7	2	72.2513521324471	18.5632077222944	-1.96057855716279	0.0946750718481918	0.629516548985582
5	28228600	28228800	14	5	144.502704264894	46.408019305736	-1.63865046227543	0.0357475644700505	0.428564839622493
5	29239400	29239600	6	1	61.9297303992403	9.28160386114721	-2.73818613582635	0.0580723397144799	0.510082589032899
5	29290400	29290600	6	20	61.9297303992403	185.632077222944	1.58374195906102	0.0169118845891615	0.326326992447222
5	29388600	29389000	5	21	51.6081086660336	194.913681084091	1.91716569278621	0.00496397552804558	0.175181509661257
5	29389600	29389800	47	0	485.116221460716	0	-Inf	5.44924175123978e-16	4.8446627190496e-13
5	30102600	30102800	6	1	61.9297303992403	9.28160386114721	-2.73818613582635	0.0580723397144799	0.510082589032899
5	31902600	31902800	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
5	32688800	32689000	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
5	34629400	34630000	5	22	51.6081086660336	204.195284945239	1.98427988864475	0.00309038311018725	0.132962756316906
5	34631200	34631600	1	11	10.3216217332067	102.097642472619	3.30620798353211	0.00717208975181834	0.221888168658819
5	34632600	34632800	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
5	36092600	36092800	6	0	61.9297303992403	0	-Inf	0.0112651645945876	0.25889953786636
5	36545400	36546000	19	8	196.110812930928	74.2528308891776	-1.40115114854877	0.019865383097606	0.352867126439598
5	36705000	36705400	13	6	134.181082531687	55.6896231668832	-1.26870085252512	0.070485052891862	0.536396989393547
5	38666600	38667000	16	8	165.145947731308	74.2528308891776	-1.15322363510519	0.066605580792525	0.525514531926607
5	39382600	39383000	8	2	82.5729738656538	18.5632077222944	-2.15322363510519	0.054727962787161	0.510082589032899
5	39908200	39908400	10	3	103.216217332067	27.8448115834416	-1.8901892292714	0.048465438648127	0.508810145287504
5	40975600	40975800	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
5	41400400	41400600	6	0	61.9297303992403	0	-Inf	0.0112651645945876	0.25889953786636
5	41816400	41817400	16	39	165.145947731308	361.982550584741	1.13217858375706	0.00673071398610772	0.213311858636645
5	41818600	41819200	45	24	464.472977994302	222.758492667533	-1.06011423071371	0.00353892338973789	0.146878363389318
5	42232800	42233000	8	2	82.5729738656538	18.5632077222944	-2.15322363510519	0.054727962787161	0.510082589032899
5	44398600	44398800	70	103	722.513521324471	956.005197698162	0.403993875133063	0.0795217431627018	0.57738798153805
5	45314600	45314800	8	1	82.5729738656538	9.28160386114721	-3.15322363510519	0.0162720343613615	0.32119397277236
5	46487000	46487400	3	12	30.9648651996202	111.379246333766	1.84677636489481	0.0389225183912621	0.457854582635933
5	46501400	46501800	0	7	0	64.9712270280304	Inf	0.0165512524496933	0.32119397277236
5	47706200	47707200	35	64	361.256760662235	594.022647113421	0.717493347949845	0.0201487447008678	0.352867126439598
5	47707800	47708000	16	31	165.145947731308	287.729719695563	0.800972675281686	0.079258412170754	0.577332082099343
5	48003000	48004200	50	95	516.081086660336	881.752366808985	0.772775783451034	0.00200259017110367	0.105055134069203
5	48529800	48530600	8	24	82.5729738656538	222.758492667533	1.43173886561597	0.0125213196597459	0.284287811414554
5	48531400	48531600	15	7	154.824325998101	64.9712270280304	-1.2527593086561	0.0561553021110928	0.510082589032899
5	49286400	49286800	25	12	258.040543330168	111.379246333766	-1.21211732415876	0.0198881712826729	0.352867126439598
5	49687400	49687600	4	0	41.2864869328269	0	-Inf	0.0502536721720206	0.508810145287504
5	49926600	49927000	3	11	30.9648651996202	102.097642472619	1.72124548281095	0.0621930375370335	0.510082589032899
5	50050400	50050600	55	40	567.68919532637	371.264154445888	-0.612655253742486	0.0402958334783391	0.465458950607589
5	50865400	50865600	8	2	82.5729738656538	18.5632077222944	-2.15322363510519	0.054727962787161	0.510082589032899
5	51459800	51460200	4	12	41.2864869328269	111.379246333766	1.43173886561597	0.0833762806572721	0.596018676624054
5	51717800	51718000	4	0	41.2864869328269	0	-Inf	0.0502536721720206	0.508810145287504
5	52915200	52915800	20	11	206.432434664134	102.097642472619	-1.01572011135525	0.0709213548291417	0.537366090463977
5	52918600	52918800	0	8	0	74.2528308891776	Inf	0.00843143398685231	0.241512629322842
5	54763400	54763600	1	9	10.3216217332067	83.5344347503249	3.01670136633712	0.0232226927859875	0.352867126439598
5	54980600	54980800	4	0	41.2864869328269	0	-Inf	0.0502536721720206	0.508810145287504
5	55238200	55238600	1	11	10.3216217332067	102.097642472619	3.30620798353211	0.00717208975181834	0.221888168658819
5	55551800	55552000	12	0	123.859460798481	0	-Inf	0.000126879105455802	0.0138273667700607
5	56814000	56814200	6	1	61.9297303992403	9.28160386114721	-2.73818613582635	0.0580723397144799	0.510082589032899
5	57536400	57536600	0	12	0	111.379246333766	Inf	0.000580735901878673	0.0423229918582493
5	58149600	58150200	25	16	258.040543330168	148.505661778355	-0.797079824879914	0.0867003649891175	0.612266958777664
5	58629400	58629600	0	8	0	74.2528308891776	Inf	0.00843143398685231	0.241512629322842
5	58631000	58631200	0	6	0	55.6896231668832	Inf	0.0325707650378729	0.397820219103216
5	58756600	58757200	19	2	196.110812930928	18.5632077222944	-3.40115114854877	7.11343133970893e-05	0.00910303652957297
5	58992800	58993000	1	11	10.3216217332067	102.097642472619	3.30620798353211	0.00717208975181834	0.221888168658819
5	60311600	60311800	16	8	165.145947731308	74.2528308891776	-1.15322363510519	0.066605580792525	0.525514531926607
5	61263600	61263800	11	4	113.537839065274	37.1264154445888	-1.61265525374249	0.0670426128523466	0.525514531926607
5	63595600	63596000	4	18	41.2864869328269	167.06886950065	2.01670136633712	0.00873627334222078	0.243520015341243
5	63828400	63829400	9	26	92.8945955988605	241.321700389827	1.37729108159359	0.0107688455930654	0.25889953786636
5	67505200	67505400	27	16	278.683786796582	148.505661778355	-0.908111137268658	0.0472187494322183	0.508810145287504
5	67592400	67592600	13	4	134.181082531687	37.1264154445888	-1.85366335324628	0.0257826477847734	0.369085157949484
5	68049000	68049400	4	13	41.2864869328269	120.660850194914	1.5472160830359	0.0543698378158304	0.510082589032899
5	68685600	68686000	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
5	69143000	69143400	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
5	70713200	70713400	7	0	72.2513521324471	0	-Inf	0.00533358069961812	0.175181509661257
5	71929400	71929600	6	0	61.9297303992403	0	-Inf	0.0112651645945876	0.25889953786636
5	73079000	73079200	30	17	309.648651996202	157.787265639502	-0.972651389463368	0.027835815707883	0.395149437303073
5	74670200	74672200	23	44	237.397299863755	408.390569890477	0.782646027475095	0.0371162124334173	0.442692103772066
5	74673800	74674800	8	19	82.5729738656538	176.350473361797	1.0947038783384	0.0819576740080935	0.588868153698305
5	74675400	74679400	45	154	464.472977994302	1429.36699461667	1.62170980926004	7.00233393094193e-13	4.38086758375819e-10
5	74679800	74684400	48	153	495.437843193923	1420.08539075552	1.51920170686631	8.29652285410972e-12	4.52080206618134e-09
5	75949200	75949600	7	2	72.2513521324471	18.5632077222944	-1.96057855716279	0.0946750718481918	0.629516548985582
5	76252400	76253200	0	8	0	74.2528308891776	Inf	0.00843143398685231	0.241512629322842
5	76466600	76466800	10	3	103.216217332067	27.8448115834416	-1.8901892292714	0.048465438648127	0.508810145287504
5	76983200	76983800	2	18	20.6432434664134	167.06886950065	3.01670136633712	0.000545398993853921	0.0423229918582493
5	76992200	76992800	3	24	30.9648651996202	222.758492667533	2.84677636489481	0.0001267364085897	0.0138273667700607
5	78425600	78425800	1	7	10.3216217332067	64.9712270280304	2.65413128695242	0.0733899816895806	0.537366090463977
5	78838400	78838600	0	8	0	74.2528308891776	Inf	0.00843143398685231	0.241512629322842
5	78950600	78950800	12	4	123.859460798481	37.1264154445888	-1.73818613582635	0.0418560351629722	0.465458950607589
5	81802400	81802600	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
5	82268200	82268600	7	1	72.2513521324471	9.28160386114721	-2.96057855716279	0.0308983838327344	0.397820219103216
5	82363400	82363600	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
5	82459600	82459800	14	5	144.502704264894	46.408019305736	-1.63865046227543	0.0357475644700505	0.428564839622493
5	82480200	82481400	15	33	154.824325998101	306.292927417858	0.984279888644746	0.0295130168535149	0.397820219103216
5	87072000	87072200	6	1	61.9297303992403	9.28160386114721	-2.73818613582635	0.0580723397144799	0.510082589032899
5	87359800	87360000	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
5	88646800	88647000	7	2	72.2513521324471	18.5632077222944	-1.96057855716279	0.0946750718481918	0.629516548985582
5	90801800	90802000	6	1	61.9297303992403	9.28160386114721	-2.73818613582635	0.0580723397144799	0.510082589032899
5	91619000	91619200	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
5	92399200	92399600	1	17	10.3216217332067	157.787265639502	3.93423920614515	0.000196191389198333	0.0200852420990197
5	92401400	92401800	0	9	0	83.5344347503249	Inf	0.00430524272362563	0.170314192242351
5	92403600	92404000	3	10	30.9648651996202	92.8160386114721	1.58374195906102	0.0981735454354207	0.629516548985582
5	92405400	92406400	178	340	1837.2486685108	3155.74531279005	0.780433870066115	2.28315729590616e-09	9.64177326061171e-07
5	92755400	92755600	11	3	113.537839065274	27.8448115834416	-2.02769275302133	0.0288833732922283	0.397820219103216
5	93006400	93006800	9	3	92.8945955988605	27.8448115834416	-1.73818613582635	0.0801547961583428	0.57738798153805
5	94264200	94264400	7	2	72.2513521324471	18.5632077222944	-1.96057855716279	0.0946750718481918	0.629516548985582
5	97305600	97305800	66	38	681.227034391644	352.700946723594	-0.949690241020057	0.00111129645846753	0.0690611529086705
5	98691400	98691600	6	1	61.9297303992403	9.28160386114721	-2.73818613582635	0.0580723397144799	0.510082589032899
5	101337600	101338000	6	16	61.9297303992403	148.505661778355	1.26181386417365	0.0854813258286312	0.607212176575794
5	103054200	103054800	47	102	485.116221460716	946.723593837015	0.964612855188669	0.000103651122773587	0.0122438794817583
5	107318600	107318800	6	1	61.9297303992403	9.28160386114721	-2.73818613582635	0.0580723397144799	0.510082589032899
5	111462200	111462400	4	0	41.2864869328269	0	-Inf	0.0502536721720206	0.508810145287504
5	113162000	113162200	6	0	61.9297303992403	0	-Inf	0.0112651645945876	0.25889953786636
5	114124800	114125000	4	0	41.2864869328269	0	-Inf	0.0502536721720206	0.508810145287504
5	115627600	115628000	9	2	92.8945955988605	18.5632077222944	-2.3231486365475	0.0311673453627772	0.397820219103216
5	116974400	116974600	17	6	175.467569464514	55.6896231668832	-1.65572397563437	0.0118529222984674	0.271300221498254
5	120821200	120821600	15	3	154.824325998101	27.8448115834416	-2.47515172999255	0.00326700705699495	0.136545695801005
5	121133800	121134000	6	0	61.9297303992403	0	-Inf	0.0112651645945876	0.25889953786636
5	121141400	121141600	8	0	82.5729738656538	0	-Inf	0.00252521196888287	0.112548497568257
5	122519000	122519200	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
5	124058400	124058600	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
5	133355800	133356200	6	1	61.9297303992403	9.28160386114721	-2.73818613582635	0.0580723397144799	0.510082589032899
5	134101600	134101800	9	0	92.8945955988605	0	-Inf	0.00119556845357888	0.0690611529086705
5	139148800	139149000	13	5	134.181082531687	46.408019305736	-1.53173525835892	0.0558802574533958	0.510082589032899
5	139395800	139397400	2	54	20.6432434664134	501.206608501949	4.60166386705828	3.49582777164667e-13	2.36206090874622e-10
5	139398000	139398200	0	12	0	111.379246333766	Inf	0.000580735901878673	0.0423229918582493
5	139400000	139400400	1	13	10.3216217332067	120.660850194914	3.5472160830359	0.00218111956033363	0.109465318409784
5	139851200	139851400	0	10	0	92.8160386114721	Inf	0.00220330382780764	0.109465318409784
5	145456800	145457200	13	2	134.181082531687	18.5632077222944	-2.85366335324628	0.00294670150656806	0.12762995345884
5	145546800	145547000	3	15	30.9648651996202	139.224057917208	2.16870445978217	0.00900514084244783	0.247402062371789
5	149498400	149499000	3	15	30.9648651996202	139.224057917208	2.16870445978217	0.00900514084244783	0.247402062371789
5	149499600	149499800	0	7	0	64.9712270280304	Inf	0.0165512524496933	0.32119397277236
5	150617800	150618200	1	7	10.3216217332067	64.9712270280304	2.65413128695242	0.0733899816895806	0.537366090463977
5	153032200	153032600	4	0	41.2864869328269	0	-Inf	0.0502536721720206	0.508810145287504
5	153402800	153403200	19	9	196.110812930928	83.5344347503249	-1.23122614710646	0.0364182816531345	0.435986969301735
5	153988400	153988800	24	14	247.718921596961	129.942454056061	-0.930831213768741	0.0528745186282316	0.510082589032899
5	155022600	155023000	4	0	41.2864869328269	0	-Inf	0.0502536721720206	0.508810145287504
5	157562000	157562600	5	32	51.6081086660336	297.011323556711	2.52484827000745	2.01135084761687e-05	0.00320525835074945
5	157563200	157563400	0	6	0	55.6896231668832	Inf	0.0325707650378729	0.397820219103216
5	157563800	157564000	0	6	0	55.6896231668832	Inf	0.0325707650378729	0.397820219103216
5	157564800	157565000	4	13	41.2864869328269	120.660850194914	1.5472160830359	0.0543698378158304	0.510082589032899
5	158904800	158905600	12	41	123.859460798481	380.545758307035	1.61936586879174	0.000277963123065544	0.0256576670755365
5	158907200	158908200	22	140	227.075678130548	1299.42454056061	2.51662776320248	1.2937426046865e-19	1.98671818894221e-16
5	159143400	159143600	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
5	163779200	163779600	11	23	113.537839065274	213.476888806386	0.910906702314527	0.087400251212448	0.616693836040381
5	165890600	165890800	4	0	41.2864869328269	0	-Inf	0.0502536721720206	0.508810145287504
5	166090200	166090600	5	16	51.6081086660336	148.505661778355	1.52484827000745	0.0465815536493882	0.508810145287504
5	166095800	166096000	6	1	61.9297303992403	9.28160386114721	-2.73818613582635	0.0580723397144799	0.510082589032899
5	167791400	167791800	0	7	0	64.9712270280304	Inf	0.0165512524496933	0.32119397277236
5	167792600	167793000	5	26	51.6081086660336	241.321700389827	2.22528798814854	0.000435880113384556	0.0371862973499592
5	167823400	167823600	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
5	167980800	167982000	13	47	134.181082531687	436.235381473919	1.70092549843136	4.72081360244743e-05	0.00670117507332285
5	167982400	167983400	8	25	82.5729738656538	232.04009652868	1.49063255466954	0.00836773984505337	0.241512629322842
5	168465600	168465800	8	0	82.5729738656538	0	-Inf	0.00252521196888287	0.112548497568257
5	170064600	170064800	8	0	82.5729738656538	0	-Inf	0.00252521196888287	0.112548497568257
5	170465200	170465400	24	0	247.718921596961	0	-Inf	1.60857118535554e-08	6.03821876956127e-06
5	171213600	171214000	11	4	113.537839065274	37.1264154445888	-1.61265525374249	0.0670426128523466	0.525514531926607
5	171747400	171747800	29	12	299.327030262995	111.379246333766	-1.42624212951161	0.00279829807238842	0.123740447745511
5	171963600	171963800	9	0	92.8945955988605	0	-Inf	0.00119556845357888	0.0690611529086705
5	172436800	172437000	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
5	173206400	173206800	12	30	123.859460798481	278.448115834416	1.16870445978217	0.0193791603063723	0.352867126439598
5	173433200	173433400	6	32	61.9297303992403	297.011323556711	2.26181386417365	6.18679234208967e-05	0.00803902278789067
5	174346200	174346400	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
5	174715000	174715200	51	27	526.402708393543	250.603304250975	-1.07076147491322	0.00143794390236845	0.079378262741202
5	175631800	175632000	8	2	82.5729738656538	18.5632077222944	-2.15322363510519	0.054727962787161	0.510082589032899
5	175681000	175681200	35	17	361.256760662235	157.787265639502	-1.19504381079982	0.00501084572835378	0.175181509661257
5	176268600	176269000	20	8	206.432434664134	74.2528308891776	-1.47515172999255	0.0129629650338722	0.288498557776243
5	176638200	176639000	8	2	82.5729738656538	18.5632077222944	-2.15322363510519	0.054727962787161	0.510082589032899
5	177428400	177428600	4	38	41.2864869328269	352.700946723594	3.0947038783384	2.01182216012898e-07	6.41201885450919e-05
5	177679800	177680000	203	631	2095.28921184096	5856.69203638389	1.48293664269218	1.00688759675453e-42	4.25208632109439e-39
5	179984200	179984800	3	15	30.9648651996202	139.224057917208	2.16870445978217	0.00900514084244783	0.247402062371789
5	181071800	181072200	6	0	61.9297303992403	0	-Inf	0.0112651645945876	0.25889953786636
5	181446800	181447200	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
5	182188200	182188400	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
5	182637600	182637800	7	2	72.2513521324471	18.5632077222944	-1.96057855716279	0.0946750718481918	0.629516548985582
5	183695400	183695800	7	20	72.2513521324471	185.632077222944	1.36134953772457	0.0325649534957208	0.397820219103216
5	184091000	184091400	1	11	10.3216217332067	102.097642472619	3.30620798353211	0.00717208975181834	0.221888168658819
5	184393000	184393400	15	7	154.824325998101	64.9712270280304	-1.2527593086561	0.0561553021110928	0.510082589032899
5	184830600	184830800	0	8	0	74.2528308891776	Inf	0.00843143398685231	0.241512629322842
5	185454200	185454400	4	26	41.2864869328269	241.321700389827	2.5472160830359	0.000145886503351857	0.0154988353120728
5	185742200	185742400	8	0	82.5729738656538	0	-Inf	0.00252521196888287	0.112548497568257
5	188440400	188440600	0	6	0	55.6896231668832	Inf	0.0325707650378729	0.397820219103216
5	188988000	188988400	29	8	299.327030262995	74.2528308891776	-2.01120463023276	0.00018884859659823	0.0195707392253822
5	190093600	190094000	43	16	443.829734527889	148.505661778355	-1.57948838980729	0.000113660285826673	0.0131503393711244
5	191122400	191122600	1	7	10.3216217332067	64.9712270280304	2.65413128695242	0.0733899816895806	0.537366090463977
5	191535800	191536000	24	14	247.718921596961	129.942454056061	-0.930831213768741	0.0528745186282316	0.510082589032899
5	193227200	193227400	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
5	193902200	193902400	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
5	194609000	194609200	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
5	194619400	194619800	14	6	144.502704264894	55.6896231668832	-1.37561605644164	0.0460832967274423	0.508451370555163
5	194869600	194869800	0	7	0	64.9712270280304	Inf	0.0165512524496933	0.32119397277236
5	195595000	195595200	3	13	30.9648651996202	120.660850194914	1.96225358231475	0.0241045976359254	0.354420702889879
5	198574800	198575000	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
5	199053000	199053200	30	15	309.648651996202	139.224057917208	-1.15322363510519	0.0107284335128193	0.25889953786636
5	200538200	200538600	6	1	61.9297303992403	9.28160386114721	-2.73818613582635	0.0580723397144799	0.510082589032899
5	201288800	201289000	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
5	202189200	202189400	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
5	202346400	202346600	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
5	202477400	202477600	3	13	30.9648651996202	120.660850194914	1.96225358231475	0.0241045976359254	0.354420702889879
5	202880600	202880800	6	0	61.9297303992403	0	-Inf	0.0112651645945876	0.25889953786636
5	203092400	203092800	5	15	51.6081086660336	139.224057917208	1.43173886561597	0.0705267412646855	0.536396989393547
5	203257800	203258200	28	49	289.005408529788	454.798589196213	0.654131286952415	0.0671150639771042	0.525838432607256
5	203363800	203364200	10	23	103.216217332067	213.476888806386	1.04841022606446	0.0555222214399437	0.510082589032899
5	203370600	203370800	1	8	10.3216217332067	74.2528308891776	2.84677636489481	0.0414409640926658	0.465458950607589
5	203459000	203459400	2	22	20.6432434664134	204.195284945239	3.30620798353211	0.000101353106776537	0.0120781664598284
5	203604400	203604800	4	14	41.2864869328269	129.942454056061	1.65413128695242	0.0350469792409207	0.422565005951201
5	204285800	204286000	15	0	154.824325998101	0	-Inf	1.3464323052757e-05	0.00227439345007172
5	204490000	204490200	2	25	20.6432434664134	232.04009652868	3.49063255466954	1.69537826325172e-05	0.00278042035173282
5	205395600	205395800	1	25	10.3216217332067	232.04009652868	4.49063255466954	1.49924207519846e-06	0.000342232393706112
5	205832400	205832800	8	2	82.5729738656538	18.5632077222944	-2.15322363510519	0.054727962787161	0.510082589032899
5	207089800	207090000	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
5	207556800	207557000	6	1	61.9297303992403	9.28160386114721	-2.73818613582635	0.0580723397144799	0.510082589032899
5	208210600	208210800	6	1	61.9297303992403	9.28160386114721	-2.73818613582635	0.0580723397144799	0.510082589032899
5	208307800	208308000	4	0	41.2864869328269	0	-Inf	0.0502536721720206	0.508810145287504
5	208792200	208792400	0	5	0	46.408019305736	Inf	0.0642585691133086	0.510082589032899
5	208970800	208971200	10	2	103.216217332067	18.5632077222944	-2.47515172999255	0.0175300436392092	0.331970288288701
5	210046200	210046600	43	71	443.829734527889	658.993874141452	0.570258729697395	0.0483413291703107	0.508810145287504
5	210937600	210937800	0	6	0	55.6896231668832	Inf	0.0325707650378729	0.397820219103216
5	212033400	212033600	1	7	10.3216217332067	64.9712270280304	2.65413128695242	0.0733899816895806	0.537366090463977
5	212223400	212223600	0	6	0	55.6896231668832	Inf	0.0325707650378729	0.397820219103216
5	212404600	212404800	5	0	51.6081086660336	0	-Inf	0.0237932546184408	0.352867126439598
5	213331600	213331800	0	6	0	55.6896231668832	Inf	0.0325707650378729	0.397820219103216
5	213386000	213386200	0	10	0	92.8160386114721	Inf	0.00220330382780764	0.109465318409784
5	213590200	213590400	0	6	0	55.6896231668832	Inf	0.0325707650378729	0.397820219103216
5	214389000	214389200	24	8	247.718921596961	74.2528308891776	-1.73818613582635	0.00213455125671228	0.109465318409784
5	215345800	215346000	0	11	0	102.097642472619	Inf	0.00113001538937365	0.0690611529086705
5	215528600	215528800	10	28	103.216217332067	259.884908112122	1.33220319206505	0.00926700491366552	0.253708666129073
